Year,Month,Day,Season,Food_Type,Inflation_Rate,Exchange_Rate,GDP_Growth,Crop_Yield,Fertilizer_Price,Water_Availability,Temperature,Rainfall,Humidity,Transport_Cost,Demand_Index,Previous_Price,Food_Price,Previous_Lag,Rainfall_3m_avg,GDP_Growth_diff,Demand_Trend,Temperature_3m_avg,TransportCost_3m_avg,Rainfall_Demand,Temp_Crop,Rainfall_Temp,Yield_Demand
2010,2,21,Autumn,Onion,4.548413602568904,0.7105409405696277,0.145112160764107,9.17749072771695,76.61506610644949,90.91033343741238,21.10996834532632,192.0594934678872,61.54400340831543,245.97843146248584,1.354221906340868,0.6814313510185441,0.6470204406228437,0.6802241004291931,70.2837729007607,-4.613203329524065,0.46142813053152465,24.295453381224224,197.7470700480146,260.0911733749437,193.73653875163063,4054.3698275265056,12.42835898871449
2019,6,3,Spring,Onion,5.121309302627716,0.7806381921023073,-0.7489455647724164,3.350833653421489,97.82210583136688,76.57997323022154,20.18598001770729,89.53047370856301,82.7008708148321,199.4447144269114,1.273089041697466,0.6040362426756098,0.56330185657962,0.6814313510185441,94.18010725022027,-0.8940577255365234,-0.08113286464340197,24.72449988051468,192.40192723621854,113.98026497635466,67.6398611706273,1807.2603532569208,4.265909604721982
2020,1,2,Summer,Onion,6.4961604371892445,0.8577733343470378,4.824716987229204,6.056408830923528,86.08312413332575,93.993133868058,-0.2633366661344425,72.11471660984515,60.82865624691318,203.8116674714821,0.8099999371717893,0.7749927706432839,0.7264649616190337,0.6040362426756098,117.9015612620985,5.57366255200162,-0.46308910452567675,13.677537232299725,216.4116044536265,58.41291592313596,-1.5948745102825985,-18.990449051266726,4.905690772534728
2014,3,27,Spring,Onion,9.3053445640484,0.5232871486916071,-1.627995308479476,6.784901034952144,75.9452300100963,78.73897771322076,2.5311879912382578,93.56972400128414,52.68775999745275,382.5619510045814,0.732039828901106,0.9530937522693688,0.8615578007009973,0.7749927706432839,85.07163810656414,-6.45271229570868,-0.07796010827068334,7.484610447603704,261.9394443009916,68.49676474822375,17.173860021410892,236.84256173552862,4.966817792737304
2013,2,2,Summer,Onion,1.6871283251826776,0.5518451921396025,2.9575955215953256,2.26706881429105,87.15687276006135,51.48341115323699,38.7411365423466,76.81426953148629,43.825952241403385,150.46852347733835,0.9582346503928338,0.6207603774349236,0.6071883346259721,0.9530937522693688,80.83290338087188,4.585590830074802,0.22619482149172787,13.669662622483477,245.61404731780067,73.60609470968467,87.82882248534537,2975.872104319925,2.1723838926786803
2011,7,3,Winter,Onion,5.242968858848881,0.2122426512202514,2.495942779734454,4.909544998049122,98.5438954608502,83.77101037735446,5.281903603964684,9.237014898134356,85.83139540153208,338.8369814849099,1.2813488406144062,0.676447483798401,0.6347008899792169,0.6207603774349236,59.8736694769683,-0.46165274186087135,0.3231141902215724,15.51807604584985,290.6224853222766,11.835838330462455,25.931743419022446,48.78902228033134,6.290839791194499
2017,4,18,Autumn,Onion,1.8261766345926869,0.4468382947426256,0.7673635800135541,7.861081877606662,69.70755978028237,52.24267840117843,38.98534530956656,291.4599127171766,25.790082306704747,306.7923307464207,1.4601677847287453,0.724033815337102,0.7112409285311554,0.676447483798401,125.83706571559912,-1.7285791997209001,0.17881894411433907,27.66946181862595,265.365945236223,425.58037508947325,306.4669915052716,11362.665341175261,11.478498510796205
2012,8,14,Summer,Onion,6.146575865735116,0.6790286619206058,0.5215161687788719,8.563020059591786,64.73478454634612,72.5298509491567,18.93607179359185,66.22364653583452,85.16211604425659,305.6416305520403,1.2635790688665725,0.8926898946256852,0.9703529213298666,0.724033815337102,122.30685805038188,-0.24584741123468223,-0.19658871586217286,21.067773569041034,317.09031426112364,83.6788136266988,162.1499626183972,1254.0157252360127,10.820052913584771
2013,6,20,Spring,Onion,9.989008240062354,0.802359798532547,4.17486180945297,4.505295958538259,70.25904883706251,96.4713347236557,1.1105071178771713,220.20892877679188,77.87002619517128,348.35330576379914,1.35520698501837,0.8562542371210347,0.8443591891372332,0.8926898946256852,192.63082934326772,3.6533456406740985,0.09162791615179744,19.677308073678528,320.26242235408677,298.42867844172105,5.0031632300999895,244.54358282673442,6.10560855258608
2021,12,18,Autumn,Onion,8.82484924563938,0.2954881879220895,-1.308603113899628,8.38874617906201,62.6140709409244,58.26019696689251,-0.5314008760838176,228.7789184082526,29.09509471749909,296.7719162880443,1.1030643061705163,0.766377561832742,0.8243133292747047,0.8562542371210347,171.7371645736264,-5.4834649233525985,-0.2521426788478536,6.505059345128404,316.9222842012946,252.3578589004403,-4.457787068798329,-121.57331767165365,9.253326483647607
2016,10,10,Winter,Onion,3.2784241754311,0.2240406092433118,-0.1057255255089169,9.742047016827112,70.8071284727775,69.4936176470772,4.398883181758299,278.7772194021688,59.54890503726775,445.6648016808731,1.3354078308421258,0.9036275757033504,0.9226949789998008,0.766377561832742,242.58835552907112,1.202877588390711,0.23234352467160946,1.6593298078505532,363.59667457757223,372.2812818500496,42.85412677821939,1226.3084218855436,13.009605874703096
2019,4,25,Summer,Onion,10.759908495987924,0.6967378040504429,3.8595898547047183,8.854991488600753,55.98737663780474,86.49301544242391,36.65367985114011,9.164837128013993,80.65835872243608,354.0110413776169,1.2844208580034175,0.8438524046627608,0.8011756755302972,0.9036275757033504,172.2403249794785,3.965315380213635,-0.05098697283870823,13.507054052271533,365.4825864488448,11.77150796742531,324.5680231077426,335.9250059780673,11.373535765401538
2018,5,2,Summer,Onion,7.673503980464284,0.1016918951724195,2.386564669811394,2.9411519052746016,37.47545463066457,94.11292780474238,13.636760094770208,261.6145015341023,60.02664145250076,296.1334631171246,0.8769855419262801,0.9584163198628876,0.9307860896315804,0.8438524046627608,183.1855193547617,-1.4730251848933245,-0.40743531607713745,18.22977437588954,365.269768725205,229.43213540365835,40.107782934506055,3567.574194733446,2.579347697534758
2011,9,25,Summer,Onion,1.104276993974031,0.2605353258765969,-0.9760943317313088,7.917842656684325,29.61977812093405,83.5471502371254,12.794542059681143,158.16785425194007,83.50398750924356,423.39340412944017,1.051990302120721,0.9272106996554772,0.8500518479946796,0.9584163198628876,142.98239763801882,-3.3626590015427027,0.175004760194441,21.028327335197158,357.84596954139397,166.39104878028462,101.30517089288507,2023.6852637159643,8.329493688549675
2012,7,22,Autumn,Onion,3.554134846852195,0.1261642423095583,5.057084914256481,4.557334659524358,25.46727484258083,62.908662709558456,9.094281748157831,189.7632329897484,86.00886717712298,322.7659542200659,1.3047531219896948,0.7011254424356802,0.6777727198862626,0.9272106996554772,203.18186292526363,6.03317924598779,0.25276281986897375,11.84186130086973,347.43094048887696,247.59417068223206,41.44568541435945,1725.7603062500907,5.946196624966249
2013,10,1,Spring,Onion,3.607132999199165,0.2501966060693839,1.1475827725087324,9.907327915296612,41.06526270025601,83.73039264581081,1.6177832754964774,193.3410831363101,49.56691655290141,181.01491150333047,0.5460567341899564,0.70857543105368,0.733735661451649,0.7011254424356802,180.42405679266622,-3.9095021417477485,-0.7586963877997385,7.835535694445152,309.05808995094554,105.57520044216234,16.02790940622624,312.7839707642965,5.409963125975857
2019,9,4,Spring,Onion,1.6925430628585991,0.2631873519329547,4.622947002577383,5.882871865279097,23.689885146858707,64.8363820552045,16.95330387365829,245.93934149541823,46.411956298442654,143.19271317945703,1.30807928235583,0.6501425903169542,0.5945048298348047,0.70857543105368,209.68121920715893,3.4753642300686503,0.7620225481658737,9.221789632437535,215.6578596342845,321.7081573263921,99.73411438187148,4169.484390859243,7.695262807725585
2010,7,14,Summer,Onion,10.59826518075929,0.4489062352753548,4.301704124221669,2.979471186871528,65.37366239355084,85.92146149093676,0.8521502130012406,100.02219664773315,85.54248077784098,118.54750354820546,0.6778881240490234,0.7347858902869826,0.6914925126172301,0.6501425903169542,179.76754042648722,-0.3212428783557133,-0.6301911583068066,6.474412454052004,147.58504274366436,67.80385924879435,2.5389570065236318,85.23393617821777,2.0197481335264573
2016,12,1,Winter,Onion,5.782552945759237,0.4620944122179004,2.9954035717738243,7.801484384219126,42.70627576188162,97.70165637925204,32.59661063720474,219.91535695799803,67.25980428047677,454.7548456457457,1.014683617121439,0.9998175674876376,0.9761101015720356,0.7347858902869826,188.6256317003832,-1.306300552447845,0.33679549307241563,16.800688241288093,238.8316874578028,223.14450985869388,254.30194886462385,7168.4952639017565,7.916038393895886
2011,1,14,Winter,Onion,9.95814597371882,0.886836223549214,1.955849050360744,4.584089587089711,85.96278464696258,86.06967255531441,11.667864382388792,158.57343291665913,28.12158769437185,369.5609443091296,1.3082754395559375,0.7623004674460244,0.8357937849259061,0.9998175674876376,159.50366217413014,-1.0395545214130804,0.29359182243449844,15.038875077531593,314.28776450102697,207.4577276509362,53.48653561888338,1850.2133099214057,5.997251819513587
2014,12,16,Spring,Onion,4.222155034446283,0.5590987412489427,5.836406723054055,9.976625256653293,25.93926983907092,93.14402514562062,11.866160550180837,238.01820429160432,22.96042244558768,471.8202971739444,0.7538210781566949,0.6881953738756426,0.7274034916264593,0.7623004674460244,205.50233138875387,3.8805576726933113,-0.5544543613992426,18.71021185659146,432.04536237627326,179.42313938001763,118.38423704443707,2824.3622259899184,7.520590407335698
2010,8,22,Winter,Onion,2.2523357043282712,0.7510642890510576,-0.8402794209614637,9.838259662836176,38.10811954731888,50.10519215879417,16.330289281742015,297.16380983104,59.52403356980842,321.48131257172435,0.745807439306153,0.9049931537902212,0.9472539352054428,0.6881953738756426,231.25181567976787,-6.676686144015519,-0.008013638850541849,13.288104738103883,387.62085135159947,221.62698006454855,160.66162632300842,4852.770978605455,7.337447246368865
2012,4,14,Spring,Onion,5.743361099062139,0.1937236221282587,3.8012458204089183,7.249072144164645,78.41969176721167,85.87860623657971,14.985747092458825,60.19530522112837,85.11196758068972,263.03039667271065,0.902764398462252,0.8169884013850625,0.7542748940119813,0.9049931537902212,198.45910644792426,4.641525241370382,0.15695695915609897,14.394065641460562,352.1106688061265,54.34217850820361,108.63276180743958,902.071620197196,6.544204253636263
2021,3,20,Summer,Onion,2.1395663471431714,0.3028948799173244,-0.4704743882816879,3.0386115916137406,67.90466371067932,91.47937784326253,39.76860878766947,298.39459246799936,79.0974091684073,76.8724200369002,1.3946427975776343,0.659840579810781,0.6969230784842539,0.8169884013850625,218.58456917338927,-4.271720208690606,0.49187839911538234,23.694881720623442,220.46137642711176,416.1538692216087,120.84135564456453,11866.73781221593,4.237777770880015
2011,7,3,Spring,Onion,5.860155029775399,0.7326490968808091,0.706104842658787,7.494887981400232,25.1593016999334,52.02793687723407,19.542150454823613,26.9436462848322,67.30934225250354,352.2390266957134,0.5004427814372079,0.7522758724643464,0.7951960412783619,0.659840579810781,128.51118132465334,1.176579230940475,-0.8942000161404264,24.765502111650637,230.7139478017748,13.48375328884172,146.46622857457257,526.5367894997402,3.750762587972232
2010,12,3,Spring,Onion,10.202971812194075,0.1475235644216753,0.469589946985562,2.7442438916802177,90.17915657297604,93.57988636441152,-1.030923329455819,0.6952643714441598,29.738109422376127,311.99394189570404,1.401383096641935,0.7657878862157373,0.781272530130311,0.7522758724643464,108.67783437475862,-0.23651489567322503,0.9009403152047271,19.426611971012424,247.03512954277258,0.9743317378392251,-2.829105049649764,-0.7167642606612205,3.845737002863538
2016,3,9,Summer,Onion,6.207681418342127,0.5379378960193778,5.576287901909784,2.2349132728191385,90.18094102609436,62.83471141550229,22.309480370961847,13.24858085334938,37.79619686240869,495.59400211442966,0.6538070246416078,0.9015318802276876,0.9899472360910458,0.7657878862157373,13.62916383654195,5.106697954924222,-0.7475760720003272,13.606902498776549,386.6089902352824,8.66201522845213,49.85975379076067,295.56895449089893,1.4612019972339187
2014,8,6,Winter,Onion,7.1649972689508346,0.6394320690966404,5.738849422306202,8.583667569771888,46.43264031006191,83.26460509890276,1.8212931791445977,102.53472142102852,81.28578585868313,157.62145000200937,1.490086376067482,0.6082685475567617,0.5870100369898638,0.9015318802276876,38.82618888194072,0.1625615203964177,0.8362793514258743,7.69995007355021,321.7364646707144,152.78559146334922,15.633375196870226,186.7457887496107,12.790406102409364
2010,6,25,Spring,Onion,2.566384369738083,0.641931079647233,-0.5358764461221828,3.678023581469451,47.23246746796518,90.01774395117033,-3.6078059870896113,189.87189920353023,32.79650656598303,288.8318098790761,1.4548469930384682,0.7076078587193242,0.7700574291617743,0.6082685475567617,101.88506715930275,-6.274725868428384,-0.03523938302901386,6.840989187672281,314.0157539985051,276.2345616187591,-13.269595497882259,-685.0209747265716,5.350961547825408
2015,5,13,Spring,Onion,1.4373562587996949,0.1206395301412378,-1.8237187176199663,5.032217009752779,99.12226866801392,83.13322565296778,38.683396915476166,20.70886226635489,39.490758577530414,342.9308008031327,0.9946751895912832,0.8070385205262088,0.8739793176123452,0.7076078587193242,104.3718276303046,-1.2878422714977835,-0.460171803447185,12.298961369177055,263.1280202280728,20.598591501006318,194.66324795307736,801.0891387173334,5.005421408240326
2014,4,21,Summer,Onion,2.1080796217980704,0.389897203806267,3.760064317304905,9.787659119809383,70.09409372745105,54.61423960366286,29.809250119055378,1.699744358870181,29.072045583680936,340.06602863405465,1.012720247812628,0.7075386969811374,0.6384094294909354,0.8070385205262088,70.76016860958514,5.583783034924871,0.018045058221344834,21.628280349147314,323.94287977208785,1.7213655283331264,291.76277878245133,50.66810473201465,9.912160569318887
2012,8,2,Winter,Onion,6.985315756843656,0.6728415859442386,1.3439194709638749,4.694724014888826,62.50532164544473,79.81607594301842,39.10490465861951,281.12730853763844,67.32757619900877,302.5820943267812,0.9815493402758544,0.8513736189675996,0.8428797242912367,0.7075386969811374,101.1786383876212,-2.41614484634103,-0.03117090753677365,35.865850564383685,328.5263079213229,275.9403242286456,183.58673500075895,10993.456597298662,4.608103259591338
2021,8,8,Spring,Onion,1.9501169899230464,0.2340997625343191,-1.289278039299485,4.371918250266522,87.05217468415395,77.47918283610719,16.50453016100091,246.57799078197888,86.07876137542468,399.6176046472515,1.1354436456595227,0.7927469917098466,0.8683915808065804,0.8513736189675996,176.4683478928292,-2.6331975102633596,0.15389430538366833,28.472894979558603,347.4219092026958,279.97541279289027,72.15645662295414,4069.6538859001753,4.964066796608021
2016,12,21,Summer,Onion,4.759928899413114,0.725874083495248,3.47003284461634,9.345663996982202,42.82322706858531,95.01606340371356,18.951588901703925,242.7549513417093,38.82776221167702,142.24154428706737,0.590721702234931,0.7446841019438323,0.6855742595806655,0.7927469917098466,256.8200835537756,4.759310883915825,-0.5447219434245917,24.853674573774786,281.48041442036674,143.40061808253236,177.11518208426185,4600.592041681214,5.520686544813036
2020,1,2,Spring,Onion,6.50091940458156,0.771332687932307,2.360844226085597,2.885987562551665,54.33460747170855,70.21198648221046,2.57516301636086,265.32728265059313,53.27846254950516,376.5322401234872,0.5326179483415665,0.9796834507482048,0.9890462256054846,0.7446841019438323,251.5534082580938,-1.1091886185307431,-0.05810375389336453,12.677094026355237,306.13046301926875,141.31807292440183,7.431888436760472,683.261005513332,1.5371287745055462
2019,9,4,Autumn,Onion,4.886527986298471,0.9837722714015308,5.844134576008848,8.076659280917054,41.422134039066734,66.0540548543525,6.110834200041351,210.0102818316313,64.4037817797843,328.88055714489013,0.5577029284158989,0.8528637996745829,0.9345609035421314,0.9796834507482048,239.36417194131127,3.483290349923251,0.025084980074332353,9.212528706035384,282.5514471851483,117.12334917494901,49.35512575590932,1283.3380125770552,4.504376532784889
2018,5,25,Summer,Onion,2.636838014653015,0.2888577953707685,-0.1807240331089685,9.904524533222192,83.13286772709851,87.49253822182331,32.73471467062727,31.32123892442443,89.96263737509415,453.233800307558,0.9443653492415144,0.6519765489071765,0.6592128919249123,0.8528637996745829,168.88626780221634,-6.024858609117817,0.3866624208256155,13.806903962343165,386.21553252531186,29.578692735540994,324.2217845432562,1025.2918193215783,9.353489769887522
2023,4,15,Winter,Onion,3.737913075141065,0.8426176008995037,1.231823010612386,9.21036808619719,65.86794765081744,70.63376630416982,11.028354120291738,119.73005642211692,27.336564549830047,431.23749756511177,0.7755479392194834,0.8240366789773582,0.7729159654556738,0.6519765489071765,120.35385905939091,1.4125470437213545,-0.168817410022031,16.624634330320124,404.45061833918663,92.85639852080524,101.57520083281631,1320.4254610656153,7.143081988703129
2022,6,4,Winter,Onion,10.28317532848577,0.5682669192267886,2.340366427163384,7.213343349651407,72.70600561120564,82.30480875025316,32.20667382083885,216.94484593938884,54.89995596539964,191.81616760964897,1.1220395623709938,0.9122927412803604,0.9272877741340492,0.8240366789773582,122.66538042864345,1.1085434165509982,0.3464916231515104,25.323247537252627,358.76248849410626,243.42069999647453,232.31779641994,6987.071890282033,8.093656615274584
2022,6,13,Winter,Onion,7.759822755863554,0.4361163365297561,4.333599907626813,4.512486359941856,40.18457998715253,82.32250450623035,26.905617592916432,84.10033823745627,46.958408393175006,174.3067962388189,1.4924422893747789,0.8833958789971189,0.8311766832027742,0.9122927412803604,140.25841353298736,1.993233480463429,0.37040272700378507,23.38021517801568,265.78682047119327,125.51490133630249,121.41123239384703,2262.771540051926,6.734625473804086
2018,2,28,Winter,Onion,5.960478386798865,0.2101390815926601,2.3907092537604697,4.034575849426534,37.61802411018521,94.4019532180059,2.972691637233948,206.22190924087127,80.60741156556486,491.7439957336016,0.8863231730764659,0.6688356917181038,0.6714714745786693,0.8833958789971189,169.08903113923884,-1.9428906538663435,-0.6061191162983129,20.694994350329747,285.95565319402317,182.77925695625598,11.99354988737631,613.0341450147563,3.575938068881403
2023,8,12,Spring,Onion,1.1271488998689352,0.7619550458387838,2.9032012868955936,8.554040838971689,59.0699703186351,79.93462011595487,17.835086475388398,7.349534480295706,53.31774117081592,287.26933141186544,1.0738412541045133,0.9889679996160412,0.9047162764816192,0.6688356917181038,99.22392731954112,0.5124920331351239,0.18751808102804735,15.904465235179595,317.77337446142866,7.892233323405103,152.562058077064,131.07958300992263,9.185681942182581
2018,7,28,Spring,Onion,10.9241540048947,0.3122718392293184,-0.190823587280474,9.038575311613563,79.00525992742615,75.10768049809934,25.482429468342257,91.84120226387796,27.768426720960367,457.88943376149655,0.9156038959073356,0.7795254582986424,0.795970743511027,0.9889679996160412,101.80421532834835,-3.0940248741760676,-0.15823735819717766,15.430069193654873,412.30092030232123,84.09016259762026,230.32485787249226,2340.3369589770255,8.275754768765239
2011,1,13,Winter,Onion,7.714549348946432,0.4342798016857412,4.775349824708479,6.203479300365543,62.01918060161282,56.94356631982585,5.57667466617213,164.7391008831518,64.40969017006086,123.746460701217,1.3472716677218592,0.6636100014961045,0.6658383958020959,0.7795254582986424,87.97661254244186,4.966173411988953,0.43166777181452365,16.298063536634263,289.63507529152633,221.94832318584352,34.59478585647173,918.6963704230473,8.357771902681517
2012,5,14,Winter,Onion,4.169224773449449,0.1562880042076316,1.429044375763806,3.954719526291729,22.611654203653487,55.78688033393527,32.38098297340346,189.62694885187267,73.9546432784716,339.26851166007845,1.402236403462238,0.6720783016512591,0.7043597506191484,0.6636100014961045,148.73575066630085,-3.3463054489446726,0.054964735740378856,21.14669570263929,306.968135374264,265.9018107575677,128.0577056454387,6140.307002070938,5.5454516852492
2016,12,20,Winter,Onion,9.79268659997838,0.8212302242375671,-0.8723229798258458,2.9035456672893885,89.4841205056231,57.71607826415397,19.517244589533405,173.11219933857325,20.20168761659302,414.4370843122638,1.37735561220526,0.6392939968756322,0.6560052021957579,0.6720783016512591,175.8260830245326,-2.301367355589652,-0.024880791256978174,19.158300743036335,292.48401889118645,238.43705930017956,56.66921096536698,3378.673135922997,3.9992149201353056
2014,6,18,Spring,Onion,3.584316202918181,0.789929671574479,3.313503316043339,2.6974357426546494,25.174951481210528,58.59242406635472,2.4358922699171446,209.32688282202884,80.12696797944406,476.32786231390105,1.4743722386792577,0.9214072433739736,0.9305487584021724,0.6392939968756322,190.68867700415828,4.185826295869185,0.09701662647399778,18.11137327761801,410.0111527620811,308.62574484206533,6.570662874130672,509.89773575203196,3.9770243745911813
2011,4,28,Winter,Onion,6.440165791827516,0.7602542470380812,-0.2712763745175399,7.752619578830845,96.46595869766018,81.89385463318169,21.23429917740711,1.826624471951721,33.02161000039659,201.80306345766056,0.5275191851404153,0.6488121977287394,0.6734383641813604,0.9214072433739736,128.08856887751796,-3.584779690560879,-0.9468530535388424,14.395812012285893,364.1893366946085,0.9635794530015133,164.62144354551805,38.787090522196124,4.089655562928477
2012,2,6,Winter,Onion,7.360707637298251,0.369499159442698,-1.219499918085602,5.3609498227818,22.01135666218181,87.04906251372893,39.98712118701613,30.28235999325645,58.64485552573645,376.2415264658236,1.3398161621455311,0.6500501028566987,0.6037589837156326,0.6488121977287394,80.47862242907904,-0.9482235435680622,0.8122969770051158,21.2191042114468,351.4574840791285,40.57279534687423,214.36895024108847,1210.9043988791946,7.182687217014276
2016,8,13,Summer,Potato,1.1336768325939564,0.4737168751006364,3.92451778607608,2.9858606057305987,88.51947222100588,88.99941634552721,-2.740350573929513,26.27738922178392,37.57560725656174,214.10180430545145,0.5419640734436343,0.5807367341455032,0.5306950641452234,0.6500501028566987,19.462124562330725,5.144017704161682,-0.7978520887018968,19.49368993016458,264.0487980763119,14.241400902101864,-8.18230482458737,-72.00925863528477,1.6182291766166326
2016,7,15,Summer,Potato,5.097392364429391,0.8996176989306286,-1.2407324698612303,7.588245001673097,86.8052756364016,54.936860344133294,15.907592596403688,26.97487345791069,65.52976741767051,382.3276453297335,0.8636453589194496,0.6032415716641873,0.6427537427886568,0.5807367341455032,27.84487422431705,-5.165250255937311,0.3216812854758153,17.718121069830108,324.2236587003362,23.296724269364013,120.71071000831225,429.10529730798646,6.553552578038682
2020,1,20,Spring,Potato,7.477742329503421,0.8418942026913423,2.7526622445577,5.329162941124854,94.18841444690378,53.78305519520554,12.08275440032516,57.97482457025045,34.86337820008239,349.9776881957175,0.5985942302419365,0.5454162569305147,0.5186407412689419,0.6032415716641873,37.07569574998171,3.99339471441893,-0.2650511286775131,8.416665474266452,315.46904594363417,34.703395487040375,64.3909669769261,700.4955666842727,3.190006188576486
2022,5,19,Summer,Potato,1.1550833062659218,0.667035890631984,3.621121646865831,6.110805876612783,49.27086476455044,68.07706993770194,9.2464041958893,15.167756387861688,28.54051895038224,103.8028989884254,0.6164778496733371,0.8670172038614978,0.8623400801349583,0.5454162569305147,33.37248480534097,0.8684594023081313,0.0178836194314006,12.412250397539388,278.7027441712922,9.350585842357996,56.50298109777743,140.24720630695103,3.76717646658544
2015,7,3,Spring,Potato,3.8088196518624375,0.8723083548259932,-1.467779134313158,9.226384115005684,45.4439658040735,54.60839792362162,7.856481732014403,187.93710590307813,69.0968299891783,307.6892839020131,0.7542612314448646,0.8111244977833802,0.737038863857993,0.8670172038614978,87.02656228706344,-5.088900781178989,0.1377833817715275,9.728546776076294,253.82329036205203,141.75367293263963,72.48691825209004,1476.5244392951897,6.959103844367524
2013,4,4,Autumn,Potato,3.0795635928939,0.8053951501155243,-0.1536427685877459,9.119069811787892,79.95408047846469,79.25392211031016,-0.8881652812815863,86.19801495267059,27.94085719727417,165.5345733393911,0.7954679246267593,0.8289356445827389,0.8619835623725218,0.8111244977833802,96.43429241453681,1.3141363657254121,0.04120669318189474,5.404906882207379,192.34225207660992,68.56775606134724,-8.099241204413016,-76.55808419635306,7.253927537709447
2020,1,5,Autumn,Potato,1.4198542890958823,0.4860864386568014,5.325377858093199,8.542850445240237,54.4889924077604,61.31376254082999,9.167162320824197,83.9237903307213,89.78364530125488,411.8430513351168,1.0299703410214205,0.8611055151858036,0.8319245441054821,0.8289356445827389,119.35297039549003,5.479020626680945,0.23450241639466118,5.3784929238523445,295.02230285884036,86.43901494674321,78.31369671404252,769.3430085405383,8.798882586379081
2018,9,1,Autumn,Potato,5.792600899145375,0.2809586368449506,2.930515937863171,6.081187043650586,27.00389312222245,94.78489815996862,-3.0626418777949143,99.59948827132956,32.84166808051605,241.6719688101228,1.178391885503013,0.7099599946903353,0.7447106518883665,0.8611055151858036,89.90709785157384,-2.394861920230028,0.14842154448159262,1.7387850539159055,273.0165311615436,117.36722877918729,-18.624498106588135,-305.0375637867173,7.166021466463908
2015,5,4,Summer,Potato,2.817232932281565,0.5627809360084053,-0.0297118495157473,7.889918481070665,42.62409045363998,89.17500404226283,30.143373863999585,198.83888226291648,61.58993039295203,497.6078743384192,1.092770940870185,0.6804772765802894,0.6685557312103706,0.7099599946903353,127.45405362165582,-2.9602277873789182,-0.08562094463282821,12.082631435676296,383.70763149455297,217.28535245202318,237.82876253139278,5993.674766750887,8.62187364194865
2013,11,12,Winter,Potato,8.4308153963138,0.7626059942756951,3.525438169184053,6.103176444150475,53.48658284251913,84.9852603049738,12.920250728110524,261.1901644450472,48.796219998881256,91.6251970725337,0.6483603372895168,0.6321565894662466,0.5936905698224774,0.6804772765802894,186.54284499309776,3.5551500186998,-0.4444106035806681,13.333660904771738,276.9683467403586,169.34534311629514,78.85456989632218,3374.642412346428,3.957057537866836
2021,2,28,Winter,Potato,9.479278837633483,0.4927776388566337,2.774211359693517,8.956848659798219,43.40131403810016,80.8472013692251,14.975672454396022,227.7260797666916,28.8470495683967,401.1565382330713,0.6720860324526264,0.7356858457391422,0.7376243900494107,0.6321565894662466,229.2517088248851,-0.7512268094905359,0.023725695163109628,19.346432348835382,330.12986988134145,153.0515174363861,134.1348317527341,3410.351179909635,6.019772879042409
2012,8,27,Summer,Potato,6.455851826691478,0.7000947188055074,2.012605599343587,5.222206665863199,46.57644567578573,93.17328651707317,35.21175639025592,218.2587690675285,21.94907353041894,353.1657800939704,1.3787692497929145,0.681711358715929,0.6313335109781487,0.7356858457391422,235.72500442642243,-0.76160576034993,0.706683217340288,21.03589319092083,281.9825051331918,300.92847928796124,183.88306893794558,7685.274606442938,7.20021796695576
2013,11,24,Winter,Potato,10.817073425211415,0.1848946836619392,5.80949579990467,9.761882755319014,43.50207249395126,61.15310307713784,24.61247427375493,145.3173556802548,63.59125976049833,395.3744737658175,1.0583523150641136,0.68062623464223,0.6725321130973687,0.681711358715929,197.10073483815833,3.7968902005610827,-0.32041693472880084,24.93330103946897,383.2322640309531,153.7969598031929,240.26408817870114,3576.619678210366,10.331511213476327
2012,2,10,Spring,Potato,5.504785714705953,0.773204262734263,3.467630219260071,9.45858206583102,23.31993337464636,93.65544213821138,-4.637340349604609,208.1416670902236,76.47302946523882,188.3884079707053,1.369937832897689,0.8747711454924556,0.84280796613404,0.68062623464223,190.57259727933567,-2.3418655806445985,0.31158551783357535,18.39563010480209,312.30955394349775,285.14114434929314,-43.862664263924714,-965.2237512314637,12.957669417549495
2011,3,23,Winter,Potato,6.133682102249155,0.8314422579037558,1.003528877343301,7.932820955614284,70.9675760659554,89.47461492120262,37.44286703325783,165.82871041007493,78.94109630547209,271.4245202220803,0.8715465113198744,0.893612605711652,0.9672390612085568,0.8747711454924556,173.09591106018445,-2.46410134191677,-0.4983913215778146,19.139333652469393,285.0624673195344,144.52743403457455,297.027560239707,6209.102354181055,6.913822428790821
2023,10,25,Summer,Potato,10.8921775395775,0.736154070202487,4.400587456614944,4.235327073408576,67.78339362827754,87.40804131938427,5.671500968997005,64.87515845595867,53.78994311538541,408.4288338756688,1.1144000074313238,0.8185937557318324,0.7467095543877099,0.893612605711652,146.28184531875243,3.3970585792716426,0.24285349611144946,12.82567588421675,289.41392068948477,72.29687706542865,24.020661600855988,367.93952404680385,4.719848522080604
2014,1,21,Summer,Potato,3.315484359650488,0.9705372287737288,5.076666343369502,3.053228710346067,72.27067987829444,78.06278390374621,-0.157361685806352,62.576510322315215,74.421882702767,154.64359922938473,1.0236634160546108,0.8027032360987714,0.8338509173312104,0.8185937557318324,97.76012639611629,0.6760788867545582,-0.09073659137671308,14.319002105482836,278.16565110904463,64.05728432131781,-0.48046121701241107,-9.847145156198108,3.1254785316288687
